event_id,session_id,timestamp,action_type,content
102333_5679_1491345955,102333,2017-04-04 22:45:55,RATE,"{""movie_id"": 5679, ""movie_title"": ""Ring, The (2002)"", ""rating"": 2.5, ""system_rating"": 2.64589789798394}"
102333_7373_1491346020,102333,2017-04-04 22:47:00,RATE,"{""movie_id"": 7373, ""movie_title"": ""Hellboy (2004)"", ""rating"": 4.0, ""system_rating"": 2.73266195424913}"
102333_6365_1491346703,102333,2017-04-04 22:58:23,RATE,"{""movie_id"": 6365, ""movie_title"": ""Matrix Reloaded, The (2003)"", ""rating"": 3.5, ""system_rating"": 2.1294021463784}"
102333_8636_1491346706,102333,2017-04-04 22:58:26,RATE,"{""movie_id"": 8636, ""movie_title"": ""Spider-Man 2 (2004)"", ""rating"": 3.0, ""system_rating"": 2.44715483933634}"
102333_6333_1491346719,102333,2017-04-04 22:58:39,RATE,"{""movie_id"": 6333, ""movie_title"": ""X2: X-Men United (2003)"", ""rating"": 3.5, ""system_rating"": 2.72652509970281}"
102333_5956_1491346742,102333,2017-04-04 22:59:02,RATE,"{""movie_id"": 5956, ""movie_title"": ""Gangs of New York (2002)"", ""rating"": 4.5, ""system_rating"": 2.69533626225709}"
102333_112852_1491346898,102333,2017-04-04 23:01:38,RATE,"{""movie_id"": 112852, ""movie_title"": ""Guardians of the Galaxy (2014)"", ""rating"": 4.5, ""system_rating"": 3.24649380592511}"
102333_122886_1491346917,102333,2017-04-04 23:01:57,RATE,"{""movie_id"": 122886, ""movie_title"": ""Star Wars: Episode VII - The Force Awakens (2015)"", ""rating"": 4.0, ""system_rating"": 2.8153101168491}"
102333_48516_1491348578,102333,2017-04-04 23:29:38,RATE,"{""movie_id"": 48516, ""movie_title"": ""Departed, The (2006)"", ""rating"": 4.5, ""system_rating"": 3.45628073882459}"
102333_4226_1491348587,102333,2017-04-04 23:29:47,RATE,"{""movie_id"": 4226, ""movie_title"": ""Memento (2000)"", ""rating"": 4.5, ""system_rating"": 3.00055969358556}"
102333_68157_1491348601,102333,2017-04-04 23:30:01,RATE,"{""movie_id"": 68157, ""movie_title"": ""Inglourious Basterds (2009)"", ""rating"": 4.5, ""system_rating"": 3.38074758869335}"
102333_79132_1491348607,102333,2017-04-04 23:30:07,RATE,"{""movie_id"": 79132, ""movie_title"": ""Inception (2010)"", ""rating"": 4.0, ""system_rating"": 3.13028443181352}"
102333_296_1491348660,102333,2017-04-04 23:31:00,RATE,"{""movie_id"": 296, ""movie_title"": ""Pulp Fiction (1994)"", ""rating"": 3.5, ""system_rating"": 3.23249231137359}"
102333_4995_1491348712,102333,2017-04-04 23:31:52,RATE,"{""movie_id"": 4995, ""movie_title"": ""Beautiful Mind, A (2001)"", ""rating"": 3.5, ""system_rating"": 2.80168292455723}"
102333_63082_1491349782,102333,2017-04-04 23:49:42,RATE,"{""movie_id"": 63082, ""movie_title"": ""Slumdog Millionaire (2008)"", ""rating"": 3.0, ""system_rating"": 3.38884745624342}"
102333_47610_1491349789,102333,2017-04-04 23:49:49,RATE,"{""movie_id"": 47610, ""movie_title"": ""Illusionist, The (2006)"", ""rating"": 3.5, ""system_rating"": 2.90635907516189}"
102333_2762_1491349804,102333,2017-04-04 23:50:04,RATE,"{""movie_id"": 2762, ""movie_title"": ""Sixth Sense, The (1999)"", ""rating"": 4.0, ""system_rating"": 2.74075629139117}"
102333_1682_1491349841,102333,2017-04-04 23:50:41,RATE,"{""movie_id"": 1682, ""movie_title"": ""Truman Show, The (1998)"", ""rating"": 4.0, ""system_rating"": 2.85301710677413}"
102333_1682_1491349841,102333,2017-04-04 23:50:41,RATE,"{""movie_id"": 1682, ""movie_title"": ""Truman Show, The (1998)"", ""rating"": 4.0, ""system_rating"": 2.85617667440296}"
102333_60684_1491349908,102333,2017-04-04 23:51:48,RATE,"{""movie_id"": 60684, ""movie_title"": ""Watchmen (2009)"", ""rating"": 4.0, ""system_rating"": 3.09884587070302}"
102333_2291_1491349992,102333,2017-04-04 23:53:12,RATE,"{""movie_id"": 2291, ""movie_title"": ""Edward Scissorhands (1990)"", ""rating"": 4.0, ""system_rating"": 2.95098637078802}"
102333_76093_1491349998,102333,2017-04-04 23:53:18,RATE,"{""movie_id"": 76093, ""movie_title"": ""How to Train Your Dragon (2010)"", ""rating"": 3.5, ""system_rating"": 3.319191074655}"
102333_595_1491350004,102333,2017-04-04 23:53:24,RATE,"{""movie_id"": 595, ""movie_title"": ""Beauty and the Beast (1991)"", ""rating"": 3.0, ""system_rating"": 2.05893246844934}"
102333_595_1491350004,102333,2017-04-04 23:53:24,RATE,"{""movie_id"": 595, ""movie_title"": ""Beauty and the Beast (1991)"", ""rating"": 3.0, ""system_rating"": 2.05852953172447}"
102333_595_1491350004,102333,2017-04-04 23:53:24,RATE,"{""movie_id"": 595, ""movie_title"": ""Beauty and the Beast (1991)"", ""rating"": 3.0, ""system_rating"": 2.0585682447053}"
102333_588_1491350019,102333,2017-04-04 23:53:39,RATE,"{""movie_id"": 588, ""movie_title"": ""Aladdin (1992)"", ""rating"": 3.5, ""system_rating"": 2.40491591959129}"
102333_1136_1491350041,102333,2017-04-04 23:54:01,RATE,"{""movie_id"": 1136, ""movie_title"": ""Monty Python and the Holy Grail (1975)"", ""rating"": 4.0, ""system_rating"": 4.10435269981447}"
102333_45722_1491350079,102333,2017-04-04 23:54:39,RATE,"{""movie_id"": 45722, ""movie_title"": ""Pirates of the Caribbean: Dead Man's Chest (2006)"", ""rating"": 3.0, ""system_rating"": 2.51356483595228}"
102333_45722_1491350079,102333,2017-04-04 23:54:39,RATE,"{""movie_id"": 45722, ""movie_title"": ""Pirates of the Caribbean: Dead Man's Chest (2006)"", ""rating"": 3.0, ""system_rating"": 2.5136514677283}"
102333_1028_1491350108,102333,2017-04-04 23:55:08,RATE,"{""movie_id"": 1028, ""movie_title"": ""Mary Poppins (1964)"", ""rating"": 3.0, ""system_rating"": 2.35519776478307}"
102333_34_1491350126,102333,2017-04-04 23:55:26,RATE,"{""movie_id"": 34, ""movie_title"": ""Babe (1995)"", ""rating"": 2.0, ""system_rating"": 2.17094035340119}"
102333_69844_1491350145,102333,2017-04-04 23:55:45,RATE,"{""movie_id"": 69844, ""movie_title"": ""Harry Potter and the Half-Blood Prince (2009)"", ""rating"": 3.5, ""system_rating"": 3.20053692539946}"
102333_4896_1491350209,102333,2017-04-04 23:56:49,RATE,"{""movie_id"": 4896, ""movie_title"": ""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"", ""rating"": 3.5, ""system_rating"": 2.68559961076004}"
102333_3081_1491350215,102333,2017-04-04 23:56:55,RATE,"{""movie_id"": 3081, ""movie_title"": ""Sleepy Hollow (1999)"", ""rating"": 3.5, ""system_rating"": 2.37818232741227}"
102333_485_1491350454,102333,2017-04-05 00:00:54,RATE,"{""movie_id"": 485, ""movie_title"": ""Last Action Hero (1993)"", ""rating"": 3.5, ""system_rating"": 1.94490825704036}"
102333_485_1491350454,102333,2017-04-05 00:00:54,RATE,"{""movie_id"": 485, ""movie_title"": ""Last Action Hero (1993)"", ""rating"": 3.5, ""system_rating"": 1.94608494384847}"
102333_551_1491350522,102333,2017-04-05 00:02:02,RATE,"{""movie_id"": 551, ""movie_title"": ""Nightmare Before Christmas, The (1993)"", ""rating"": 4.0, ""system_rating"": 3.32245972518728}"
102333_2797_1491350552,102333,2017-04-05 00:02:32,RATE,"{""movie_id"": 2797, ""movie_title"": ""Big (1988)"", ""rating"": 3.5, ""system_rating"": 2.29649549384796}"
102333_30793_1491350590,102333,2017-04-05 00:03:10,RATE,"{""movie_id"": 30793, ""movie_title"": ""Charlie and the Chocolate Factory (2005)"", ""rating"": 3.0, ""system_rating"": 2.54289285167399}"
102333_594_1491350665,102333,2017-04-05 00:04:25,RATE,"{""movie_id"": 594, ""movie_title"": ""Snow White and the Seven Dwarfs (1937)"", ""rating"": 2.0, ""system_rating"": 2.35348181445352}"
102333_2174_1491350896,102333,2017-04-05 00:08:16,RATE,"{""movie_id"": 2174, ""movie_title"": ""Beetlejuice (1988)"", ""rating"": 3.0, ""system_rating"": 2.71951881982082}"
102333_2_1491350920,102333,2017-04-05 00:08:40,RATE,"{""movie_id"": 2, ""movie_title"": ""Jumanji (1995)"", ""rating"": 3.5, ""system_rating"": 1.63795658739993}"
102333_1206_1491351002,102333,2017-04-05 00:10:02,RATE,"{""movie_id"": 1206, ""movie_title"": ""Clockwork Orange, A (1971)"", ""rating"": 3.5, ""system_rating"": 4.44047386579514}"
102333_480_1491351080,102333,2017-04-05 00:11:20,RATE,"{""movie_id"": 480, ""movie_title"": ""Jurassic Park (1993)"", ""rating"": 3.5, ""system_rating"": 2.56608261712867}"
102333_1676_1491351397,102333,2017-04-05 00:16:37,RATE,"{""movie_id"": 1676, ""movie_title"": ""Starship Troopers (1997)"", ""rating"": 4.0, ""system_rating"": 2.17946215815934}"
102333_1676_1491351397,102333,2017-04-05 00:16:37,RATE,"{""movie_id"": 1676, ""movie_title"": ""Starship Troopers (1997)"", ""rating"": 4.0, ""system_rating"": 2.18102021555359}"
102333_1676_1491351397,102333,2017-04-05 00:16:37,RATE,"{""movie_id"": 1676, ""movie_title"": ""Starship Troopers (1997)"", ""rating"": 4.0, ""system_rating"": 2.18175768683449}"
102333_3052_1491353112,102333,2017-04-05 00:45:12,RATE,"{""movie_id"": 3052, ""movie_title"": ""Dogma (1999)"", ""rating"": 3.5, ""system_rating"": 1.37506161246793}"
102333_1732_1491432200,102333,2017-04-05 22:43:20,RATE,"{""movie_id"": 1732, ""movie_title"": ""Big Lebowski, The (1998)"", ""rating"": 2.5, ""system_rating"": 4.13201860492808}"
102333_39_1491681232,102333,2017-04-08 19:53:52,RATE,"{""movie_id"": 39, ""movie_title"": ""Clueless (1995)"", ""rating"": 3.0, ""system_rating"": 2.23559272816342}"
102333_48043_1492024482,102333,2017-04-12 19:14:42,RATE,"{""movie_id"": 48043, ""movie_title"": ""Fountain, The (2006)"", ""rating"": 4.5, ""system_rating"": 3.19488426419285}"
102333_1258_1492024508,102333,2017-04-12 19:15:08,RATE,"{""movie_id"": 1258, ""movie_title"": ""Shining, The (1980)"", ""rating"": 4.0, ""system_rating"": 4.2420562098628}"
102333_784_1499388487,102333,2017-07-07 00:48:07,RATE,"{""movie_id"": 784, ""movie_title"": ""Cable Guy, The (1996)"", ""rating"": 2.0, ""system_rating"": 2.4498442119117}"
102333_780_1499388530,102333,2017-07-07 00:48:50,RATE,"{""movie_id"": 780, ""movie_title"": ""Independence Day (a.k.a. ID4) (1996)"", ""rating"": 3.5, ""system_rating"": 2.01370837426966}"
102333_47_1499388536,102333,2017-07-07 00:48:56,RATE,"{""movie_id"": 47, ""movie_title"": ""Seven (a.k.a. Se7en) (1995)"", ""rating"": 4.5, ""system_rating"": 3.05688378515821}"
102333_47_1499388536,102333,2017-07-07 00:48:56,RATE,"{""movie_id"": 47, ""movie_title"": ""Seven (a.k.a. Se7en) (1995)"", ""rating"": 4.5, ""system_rating"": 3.05768791562871}"
102333_1721_1499388552,102333,2017-07-07 00:49:12,RATE,"{""movie_id"": 1721, ""movie_title"": ""Titanic (1997)"", ""rating"": 3.0, ""system_rating"": 1.72150474161621}"
102333_648_1499388558,102333,2017-07-07 00:49:18,RATE,"{""movie_id"": 648, ""movie_title"": ""Mission: Impossible (1996)"", ""rating"": 3.5, ""system_rating"": 1.78913247302037}"
102333_648_1499388558,102333,2017-07-07 00:49:18,RATE,"{""movie_id"": 648, ""movie_title"": ""Mission: Impossible (1996)"", ""rating"": 3.5, ""system_rating"": 1.78896389567602}"
102333_165_1499388561,102333,2017-07-07 00:49:21,RATE,"{""movie_id"": 165, ""movie_title"": ""Die Hard: With a Vengeance (1995)"", ""rating"": 4.0, ""system_rating"": 2.42087917113205}"
102333_1580_1499388563,102333,2017-07-07 00:49:23,RATE,"{""movie_id"": 1580, ""movie_title"": ""Men in Black (a.k.a. MIB) (1997)"", ""rating"": 4.0, ""system_rating"": 2.27962656078781}"
102333_10_1499388581,102333,2017-07-07 00:49:41,RATE,"{""movie_id"": 10, ""movie_title"": ""GoldenEye (1995)"", ""rating"": 3.5, ""system_rating"": 2.39730318278576}"
102333_10_1499388581,102333,2017-07-07 00:49:41,RATE,"{""movie_id"": 10, ""movie_title"": ""GoldenEye (1995)"", ""rating"": 3.5, ""system_rating"": 2.39780521801861}"
102333_1645_1499388765,102333,2017-07-07 00:52:45,RATE,"{""movie_id"": 1645, ""movie_title"": ""The Devil's Advocate (1997)"", ""rating"": 3.5, ""system_rating"": 2.17449070210776}"
102333_1645_1499388765,102333,2017-07-07 00:52:45,RATE,"{""movie_id"": 1645, ""movie_title"": ""The Devil's Advocate (1997)"", ""rating"": 3.5, ""system_rating"": 2.11774172197714}"
102333_3948_1499391830,102333,2017-07-07 01:43:50,RATE,"{""movie_id"": 3948, ""movie_title"": ""Meet the Parents (2000)"", ""rating"": 3.5, ""system_rating"": 2.87500202874683}"
102333_56174_1499391912,102333,2017-07-07 01:45:12,RATE,"{""movie_id"": 56174, ""movie_title"": ""I Am Legend (2007)"", ""rating"": 3.0, ""system_rating"": 2.66934971460518}"
102333_4310_1499391950,102333,2017-07-07 01:45:50,RATE,"{""movie_id"": 4310, ""movie_title"": ""Pearl Harbor (2001)"", ""rating"": 3.5, ""system_rating"": 1.36899745678809}"
102333_1036_1499392453,102333,2017-07-07 01:54:13,RATE,"{""movie_id"": 1036, ""movie_title"": ""Die Hard (1988)"", ""rating"": 4.5, ""system_rating"": 3.04508908037513}"
102333_76251_1499392615,102333,2017-07-07 01:56:55,RATE,"{""movie_id"": 76251, ""movie_title"": ""Kick-Ass (2010)"", ""rating"": 3.5, ""system_rating"": 3.28018342617944}"
102333_47099_1499392673,102333,2017-07-07 01:57:53,RATE,"{""movie_id"": 47099, ""movie_title"": ""Pursuit of Happyness, The (2006)"", ""rating"": 3.0, ""system_rating"": 2.93581804163897}"
102838_1_851061025,102838,1996-12-20 05:50:25,RATE,"{""movie_id"": 1, ""movie_title"": ""Toy Story (1995)"", ""rating"": 5.0, ""system_rating"": 4.91582272751537}"
102862_4340_1232498319,102862,2009-01-21 00:38:39,RATE,"{""movie_id"": 4340, ""movie_title"": ""Animal, The (2001)"", ""rating"": 4.5, ""system_rating"": 1.80357260496071}"
102862_4995_1232498836,102862,2009-01-21 00:47:16,RATE,"{""movie_id"": 4995, ""movie_title"": ""Beautiful Mind, A (2001)"", ""rating"": 5.0, ""system_rating"": 3.96879230542214}"
102862_3578_1232498846,102862,2009-01-21 00:47:26,RATE,"{""movie_id"": 3578, ""movie_title"": ""Gladiator (2000)"", ""rating"": 5.0, ""system_rating"": 4.10199760657468}"
102862_7458_1232499294,102862,2009-01-21 00:54:54,RATE,"{""movie_id"": 7458, ""movie_title"": ""Troy (2004)"", ""rating"": 5.0, ""system_rating"": 3.16559860711095}"
102862_8368_1232499624,102862,2009-01-21 01:00:24,RATE,"{""movie_id"": 8368, ""movie_title"": ""Harry Potter and the Prisoner of Azkaban (2004)"", ""rating"": 5.0, ""system_rating"": 3.99727344900366}"
102862_34162_1232499843,102862,2009-01-21 01:04:03,RATE,"{""movie_id"": 34162, ""movie_title"": ""Wedding Crashers (2005)"", ""rating"": 3.0, ""system_rating"": 3.45904938020651}"
103176_1304_942018777,103176,1999-11-07 23:52:57,RATE,"{""movie_id"": 1304, ""movie_title"": ""Butch Cassidy and the Sundance Kid (1969)"", ""rating"": 5.0, ""system_rating"": 4.29777595504666}"
103246_2028_975367508,103246,2000-11-27 23:25:08,RATE,"{""movie_id"": 2028, ""movie_title"": ""Saving Private Ryan (1998)"", ""rating"": 5.0, ""system_rating"": 4.32993606394921}"
103246_2028_975367508,103246,2000-11-27 23:25:08,RATE,"{""movie_id"": 2028, ""movie_title"": ""Saving Private Ryan (1998)"", ""rating"": 5.0, ""system_rating"": 4.32963601251176}"
103246_2028_975367508,103246,2000-11-27 23:25:08,RATE,"{""movie_id"": 2028, ""movie_title"": ""Saving Private Ryan (1998)"", ""rating"": 5.0, ""system_rating"": 4.3291985794603}"
103246_2791_975367620,103246,2000-11-27 23:27:00,RATE,"{""movie_id"": 2791, ""movie_title"": ""Airplane! (1980)"", ""rating"": 4.0, ""system_rating"": 3.77906351925339}"
103819_593_1016040602,103819,2002-03-13 17:30:02,RATE,"{""movie_id"": 593, ""movie_title"": ""Silence of the Lambs, The (1991)"", ""rating"": 5.0, ""system_rating"": 4.14891080157724}"
103819_3_1016040648,103819,2002-03-13 17:30:48,RATE,"{""movie_id"": 3, ""movie_title"": ""Grumpier Old Men (1995)"", ""rating"": 3.0, ""system_rating"": 2.75728133419294}"
103819_1625_1016041501,103819,2002-03-13 17:45:01,RATE,"{""movie_id"": 1625, ""movie_title"": ""Game, The (1997)"", ""rating"": 5.0, ""system_rating"": 3.66223148084702}"
103819_733_1016041648,103819,2002-03-13 17:47:28,RATE,"{""movie_id"": 733, ""movie_title"": ""Rock, The (1996)"", ""rating"": 4.0, ""system_rating"": 3.47676318451954}"
103819_733_1016041648,103819,2002-03-13 17:47:28,RATE,"{""movie_id"": 733, ""movie_title"": ""Rock, The (1996)"", ""rating"": 4.0, ""system_rating"": 3.47667680644059}"
103819_733_1016041648,103819,2002-03-13 17:47:28,RATE,"{""movie_id"": 733, ""movie_title"": ""Rock, The (1996)"", ""rating"": 4.0, ""system_rating"": 3.47623939954611}"
103819_733_1016041648,103819,2002-03-13 17:47:28,RATE,"{""movie_id"": 733, ""movie_title"": ""Rock, The (1996)"", ""rating"": 4.0, ""system_rating"": 3.47609922112729}"
103819_733_1016041648,103819,2002-03-13 17:47:28,RATE,"{""movie_id"": 733, ""movie_title"": ""Rock, The (1996)"", ""rating"": 4.0, ""system_rating"": 3.47609922112729}"
103819_377_1016041851,103819,2002-03-13 17:50:51,RATE,"{""movie_id"": 377, ""movie_title"": ""Speed (1994)"", ""rating"": 4.0, ""system_rating"": 3.33468906839924}"
103819_377_1016041851,103819,2002-03-13 17:50:51,RATE,"{""movie_id"": 377, ""movie_title"": ""Speed (1994)"", ""rating"": 4.0, ""system_rating"": 3.33459289144967}"
103819_377_1016041851,103819,2002-03-13 17:50:51,RATE,"{""movie_id"": 377, ""movie_title"": ""Speed (1994)"", ""rating"": 4.0, ""system_rating"": 3.33456952495068}"
103819_3527_1016042007,103819,2002-03-13 17:53:27,RATE,"{""movie_id"": 3527, ""movie_title"": ""Predator (1987)"", ""rating"": 4.0, ""system_rating"": 3.72606232434109}"
103819_2699_1016042615,103819,2002-03-13 18:03:35,RATE,"{""movie_id"": 2699, ""movie_title"": ""Arachnophobia (1990)"", ""rating"": 4.0, ""system_rating"": 2.98983218325835}"
103819_3623_1016042717,103819,2002-03-13 18:05:17,RATE,"{""movie_id"": 3623, ""movie_title"": ""Mission: Impossible II (2000)"", ""rating"": 4.0, ""system_rating"": 2.73614848907289}"
103819_2617_1016042735,103819,2002-03-13 18:05:35,RATE,"{""movie_id"": 2617, ""movie_title"": ""Mummy, The (1999)"", ""rating"": 3.0, ""system_rating"": 3.06415430617333}"
103819_2167_1016043837,103819,2002-03-13 18:23:57,RATE,"{""movie_id"": 2167, ""movie_title"": ""Blade (1998)"", ""rating"": 4.0, ""system_rating"": 3.22659765007514}"
103819_2683_1018139007,103819,2002-04-07 00:23:27,RATE,"{""movie_id"": 2683, ""movie_title"": ""Austin Powers: The Spy Who Shagged Me (1999)"", ""rating"": 4.0, ""system_rating"": 3.06998973511035}"
103819_3175_1018140567,103819,2002-04-07 00:49:27,RATE,"{""movie_id"": 3175, ""movie_title"": ""Galaxy Quest (1999)"", ""rating"": 4.0, ""system_rating"": 3.61005627358895}"
103819_5444_1027663568,103819,2002-07-26 06:06:08,RATE,"{""movie_id"": 5444, ""movie_title"": ""Lilo & Stitch (2002)"", ""rating"": 4.0, ""system_rating"": 3.42163890389681}"
103819_6502_1063033537,103819,2003-09-08 15:05:37,RATE,"{""movie_id"": 6502, ""movie_title"": ""28 Days Later (2002)"", ""rating"": 4.5, ""system_rating"": 3.61570015066042}"
103819_6502_1063033537,103819,2003-09-08 15:05:37,RATE,"{""movie_id"": 6502, ""movie_title"": ""28 Days Later (2002)"", ""rating"": 4.5, ""system_rating"": 3.60016425660229}"
103819_6502_1063033537,103819,2003-09-08 15:05:37,RATE,"{""movie_id"": 6502, ""movie_title"": ""28 Days Later (2002)"", ""rating"": 4.5, ""system_rating"": 3.60073028418186}"
103819_2160_1063034257,103819,2003-09-08 15:17:37,RATE,"{""movie_id"": 2160, ""movie_title"": ""Rosemary's Baby (1968)"", ""rating"": 4.0, ""system_rating"": 3.57553592827822}"
103819_2160_1063034257,103819,2003-09-08 15:17:37,RATE,"{""movie_id"": 2160, ""movie_title"": ""Rosemary's Baby (1968)"", ""rating"": 4.0, ""system_rating"": 3.5764644475845}"
103819_7153_1077913165,103819,2004-02-27 20:19:25,RATE,"{""movie_id"": 7153, ""movie_title"": ""Lord of the Rings: The Return of the King, The (2003)"", ""rating"": 4.0, ""system_rating"": 4.074157369285}"
103819_7254_1077913177,103819,2004-02-27 20:19:37,RATE,"{""movie_id"": 7254, ""movie_title"": ""The Butterfly Effect (2004)"", ""rating"": 4.5, ""system_rating"": 3.48757245321117}"
103819_7254_1077913177,103819,2004-02-27 20:19:37,RATE,"{""movie_id"": 7254, ""movie_title"": ""The Butterfly Effect (2004)"", ""rating"": 4.5, ""system_rating"": 3.48512841132772}"
103819_7254_1077913177,103819,2004-02-27 20:19:37,RATE,"{""movie_id"": 7254, ""movie_title"": ""The Butterfly Effect (2004)"", ""rating"": 4.5, ""system_rating"": 3.48452287408758}"
103819_7254_1077913177,103819,2004-02-27 20:19:37,RATE,"{""movie_id"": 7254, ""movie_title"": ""The Butterfly Effect (2004)"", ""rating"": 4.5, ""system_rating"": 3.48463621690229}"
103819_7254_1077913177,103819,2004-02-27 20:19:37,RATE,"{""movie_id"": 7254, ""movie_title"": ""The Butterfly Effect (2004)"", ""rating"": 4.5, ""system_rating"": 3.48385696880718}"
103819_3535_1077913277,103819,2004-02-27 20:21:17,RATE,"{""movie_id"": 3535, ""movie_title"": ""American Psycho (2000)"", ""rating"": 4.0, ""system_rating"": 3.40564966708265}"
103819_318_1077913704,103819,2004-02-27 20:28:24,RATE,"{""movie_id"": 318, ""movie_title"": ""Shawshank Redemption, The (1994)"", ""rating"": 5.0, ""system_rating"": 4.2871800899805}"
103819_6333_1077913883,103819,2004-02-27 20:31:23,RATE,"{""movie_id"": 6333, ""movie_title"": ""X2: X-Men United (2003)"", ""rating"": 4.0, ""system_rating"": 3.47833691549761}"
103819_356_1077913910,103819,2004-02-27 20:31:50,RATE,"{""movie_id"": 356, ""movie_title"": ""Forrest Gump (1994)"", ""rating"": 4.0, ""system_rating"": 3.91481121241618}"
103819_110_1077913926,103819,2004-02-27 20:32:06,RATE,"{""movie_id"": 110, ""movie_title"": ""Braveheart (1995)"", ""rating"": 4.0, ""system_rating"": 3.89442975667024}"
103819_4027_1077913988,103819,2004-02-27 20:33:08,RATE,"{""movie_id"": 4027, ""movie_title"": ""O Brother, Where Art Thou? (2000)"", ""rating"": 4.5, ""system_rating"": 3.64276073616768}"
103819_380_1107897737,103819,2005-02-08 21:22:17,RATE,"{""movie_id"": 380, ""movie_title"": ""True Lies (1994)"", ""rating"": 3.5, ""system_rating"": 3.34171058647143}"
103819_608_1107897748,103819,2005-02-08 21:22:28,RATE,"{""movie_id"": 608, ""movie_title"": ""Fargo (1996)"", ""rating"": 5.0, ""system_rating"": 3.93547400959473}"
103819_1527_1107897879,103819,2005-02-08 21:24:39,RATE,"{""movie_id"": 1527, ""movie_title"": ""Fifth Element, The (1997)"", ""rating"": 4.0, ""system_rating"": 3.71454417903221}"
103819_1923_1107897897,103819,2005-02-08 21:24:57,RATE,"{""movie_id"": 1923, ""movie_title"": ""There's Something About Mary (1998)"", ""rating"": 4.0, ""system_rating"": 3.34490677078629}"
103819_1101_1107897962,103819,2005-02-08 21:26:02,RATE,"{""movie_id"": 1101, ""movie_title"": ""Top Gun (1986)"", ""rating"": 4.0, ""system_rating"": 3.21491726096772}"
103819_2115_1107898009,103819,2005-02-08 21:26:49,RATE,"{""movie_id"": 2115, ""movie_title"": ""Indiana Jones and the Temple of Doom (1984)"", ""rating"": 5.0, ""system_rating"": 3.6918273659016}"
103819_349_1116529618,103819,2005-05-19 19:06:58,RATE,"{""movie_id"": 349, ""movie_title"": ""Clear and Present Danger (1994)"", ""rating"": 4.0, ""system_rating"": 3.3883687567856}"
103819_1393_1116529886,103819,2005-05-19 19:11:26,RATE,"{""movie_id"": 1393, ""movie_title"": ""Jerry Maguire (1996)"", ""rating"": 4.0, ""system_rating"": 3.37316561519711}"
103819_919_1116529890,103819,2005-05-19 19:11:30,RATE,"{""movie_id"": 919, ""movie_title"": ""Wizard of Oz, The (1939)"", ""rating"": 4.0, ""system_rating"": 3.75579847338499}"
103819_4306_1116529941,103819,2005-05-19 19:12:21,RATE,"{""movie_id"": 4306, ""movie_title"": ""Shrek (2001)"", ""rating"": 4.5, ""system_rating"": 3.68782524097435}"
103819_1358_1116529999,103819,2005-05-19 19:13:19,RATE,"{""movie_id"": 1358, ""movie_title"": ""Sling Blade (1996)"", ""rating"": 4.5, ""system_rating"": 3.90962299362878}"
103819_7445_1120532131,103819,2005-07-05 02:55:31,RATE,"{""movie_id"": 7445, ""movie_title"": ""Man on Fire (2004)"", ""rating"": 4.0, ""system_rating"": 3.46569372984363}"
103819_7445_1120532131,103819,2005-07-05 02:55:31,RATE,"{""movie_id"": 7445, ""movie_title"": ""Man on Fire (2004)"", ""rating"": 4.0, ""system_rating"": 3.47804397761662}"
103819_7445_1120532131,103819,2005-07-05 02:55:31,RATE,"{""movie_id"": 7445, ""movie_title"": ""Man on Fire (2004)"", ""rating"": 4.0, ""system_rating"": 3.49306959175701}"
103819_1562_1132797932,103819,2005-11-24 02:05:32,RATE,"{""movie_id"": 1562, ""movie_title"": ""Batman & Robin (1997)"", ""rating"": 3.5, ""system_rating"": 2.01382641071887}"
103819_1994_1145207754,103819,2006-04-16 17:15:54,RATE,"{""movie_id"": 1994, ""movie_title"": ""Poltergeist (1982)"", ""rating"": 4.5, ""system_rating"": 3.46662472648651}"
103819_1584_1145207827,103819,2006-04-16 17:17:07,RATE,"{""movie_id"": 1584, ""movie_title"": ""Contact (1997)"", ""rating"": 4.0, ""system_rating"": 3.58730998386012}"
103819_8798_1145208051,103819,2006-04-16 17:20:51,RATE,"{""movie_id"": 8798, ""movie_title"": ""Collateral (2004)"", ""rating"": 4.0, ""system_rating"": 3.46879624894141}"
103819_8798_1145208051,103819,2006-04-16 17:20:51,RATE,"{""movie_id"": 8798, ""movie_title"": ""Collateral (2004)"", ""rating"": 4.0, ""system_rating"": 3.46902961889186}"
103819_8798_1145208051,103819,2006-04-16 17:20:51,RATE,"{""movie_id"": 8798, ""movie_title"": ""Collateral (2004)"", ""rating"": 4.0, ""system_rating"": 3.46922827753051}"
103819_38061_1155094972,103819,2006-08-09 03:42:52,RATE,"{""movie_id"": 38061, ""movie_title"": ""Kiss Kiss Bang Bang (2005)"", ""rating"": 5.0, ""system_rating"": 3.58111313183695}"
103819_38061_1155094972,103819,2006-08-09 03:42:52,RATE,"{""movie_id"": 38061, ""movie_title"": ""Kiss Kiss Bang Bang (2005)"", ""rating"": 5.0, ""system_rating"": 3.5851020395437}"
103819_48385_1164323264,103819,2006-11-23 23:07:44,BELIEF_ELICIT,"{""movie_id"": 48385, ""movie_title"": ""Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)"", ""rating"": 5.0, ""elicit_rating"": 0.0, ""predict_rating"": 3.0, ""certainty"": 2, ""system_rating"": 3.34734221992733}"
